Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
f0275288_UPDATE_EXE,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/$CarvedFiles/1/f0275288_UPDATE_EXE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",745984,Unallocated,Unallocated,unknown,"7d89b7526fcbc3fe42c2f9af49442252","5851a8c7eb798859fb66329f5ceffe8a631b823b9d7f82c8d491b85aa0c10eff",application/x-msdownload,
OBJECTS.DATA,"an event, see the Win32 «SDK« documentation for CreateProcess","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP12/snapshot/Repository/FS/OBJECTS.DATA","2008-10-30 06:08:27 MSK","2008-10-30 06:08:27 MSK","2008-10-30 06:17:27 MSK","2008-10-30 06:17:26 MSK",5767168,Allocated,Allocated,unknown,"2678602f7be7dc330ffb9dc2cdc29699","f61465d8835cba0d019e2a499ac8d8e2a428a3ad892dca2e32f2416586a95e23",application/octet-stream,data
"_REGISTRY_MACHINE_SOFTWARE","Q-11d3-86
Windows Media «SDK« HTTP Source Plugin
Author","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP12/snapshot/_REGISTRY_MACHINE_SOFTWARE","2008-10-30 06:17:25 MSK","2008-10-30 06:17:25 MSK","2008-10-30 06:17:25 MSK","2008-10-30 06:17:23 MSK",18632704,Allocated,Allocated,unknown,"2bb40c63f169588d038bab49413d8892","434810573c1ecb7238591de23f75d1e85aa6d4c0d28eaaa80e96a3724d3d9edb","application/x.windows-registry",
_REGISTRY_MACHINE_SYSTEM,"Files\VMware\VMware Tools\VSock «SDK«\bin\win32\vsocklib.dll
VMCI","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP12/snapshot/_REGISTRY_MACHINE_SYSTEM","2008-10-30 06:17:26 MSK","2008-10-30 06:17:26 MSK","2008-10-30 06:17:26 MSK","2008-10-30 06:17:25 MSK",4014080,Allocated,Allocated,unknown,"a3248cbfa623da0885be6344cf8b998f","6ffbb68bd09b112a8c585e73b2f08f4c480545edb981514f19884918f6d15cb1","application/x.windows-registry",
flash.ocx,"\remote -I ..\..\..\sorenson\«SDK«\Sorenson -I ..\..\..\so","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/flash.ocx","2004-08-04 16:00:00 MSD","2008-10-21 03:43:11 MSD","2008-10-21 04:54:02 MSD","2008-10-21 03:25:57 MSD",832872,Allocated,Allocated,unknown,"1240074b72b4f6f2d6aee92db1d29aed","b35b628580870ae8b2a5358b672ebd6dd8085819be23be22907b64a923f1fce5",application/x-msdownload,ocx
oembios.bin,"QNf\
>N%52
OXn4G.
VFdp
«Sdk«%
Flqe*
Wv@Y/
_iKU
r7yE
08d$","/img_var1.E01/vol_vol2/WINDOWS/system32/oembios.bin","2004-08-04 16:00:00 MSD","2008-10-20 18:31:10 MSD","2008-10-21 01:38:15 MSD","2004-08-04 16:00:00 MSD",13107200,Allocated,Allocated,unknown,"6d0bd10dd99ae61ba6e8a1a3e697dfcd","f63473aa3b072fc4b892a2c5374901c2da3c2c0396cfb2be0d05cfd525008474",application/octet-stream,bin
bg_topleft.bmp,".7*6FTcv
vdN9&
7.4DQi}
«sdK«:$
7+4BOiz{
zaP:&
7+6BRcm","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/compact.wmz/bg_topleft.bmp","2007-06-25 23:39:06 MSD","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",5766,Allocated,Allocated,unknown,"6af389bde80cf568e7c1166c90b34929","f076a53c9a4ab1c5918af825ed40961feb0e57b55bec5e5c9e65641574b64219",image/bmp,bmp
diactfrm.dll,"6\public\«sdk«\inc -Ie:\ntlab06\public\«sdk«\inc\crt -D_X86_=1","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/diactfrm.dll","2004-08-04 16:00:00 MSD","2008-10-21 01:38:39 MSD","2008-10-21 01:38:39 MSD","2004-08-04 16:00:00 MSD",394240,Allocated,Allocated,unknown,"6c386b07c8afe51e976eecd4b44169fa","64b8321724df10c092ffeb5c5cb4408e174bcd6b5ef5e01a085aae4f7c8be39c",application/x-msdownload,dll
XMLSDK5.CHM,"Registering the MSXML 5.0 «SDK« and GUID and ProgID Information","/img_var1.E01/vol_vol2/Program Files/Microsoft Office/Office12/1033/XMLSDK5.CHM","2005-05-13 02:54:32 MSD","2008-10-28 19:45:03 MSK","2008-10-28 19:45:03 MSK","2005-05-13 02:54:32 MSD",3447074,Allocated,Allocated,unknown,"663472a0adda48fc488e4c63126c4f0b","de026f8c0cdee249191a0ab02408e4f775031dd790bd15c08283932950fbda7a","application/vnd.ms-htmlhelp",chm
f0303072_UPDATE_EXE,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/$CarvedFiles/1/f0303072_UPDATE_EXE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",745984,Unallocated,Unallocated,unknown,"7d89b7526fcbc3fe42c2f9af49442252","5851a8c7eb798859fb66329f5ceffe8a631b823b9d7f82c8d491b85aa0c10eff",application/x-msdownload,
pintlgs.imd,"fK`Vt:nE
zbQw
_`fby
Uuyzjqv
«Sdk«\
Yxun
vnhj{tv[
xp`ou
oyUv|x","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/lang/pintlgs.imd","2007-01-01 23:06:59 MSK","2008-10-21 05:01:00 MSD","2008-10-21 05:00:58 MSD","2007-01-01 23:06:59 MSK",10011497,Allocated,Allocated,unknown,"4a057af7f5168193aa1e3c25041971dd","c38f915f17c40070f435398c3714a32d60779f8e3fe06e9780f868621ffb8280",application/octet-stream,imd
update.exe,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/c8ed351b7eff9bb2da1c8957cf3e56c6/update/update.exe","2008-07-09 11:38:29 MSD","2008-10-29 19:33:41 MSK","2008-10-30 14:01:42 MSK","2008-10-29 19:33:38 MSK",755576,Allocated,Allocated,unknown,"0ff4e4e0dd01e7872d9c2013560fd4a7","fadc30d8a636762c424ff4f49d528f22d59c46c20c24c5c4b73badb4deb5e8a1",application/x-dosexec,exe
A0002686.exe,"s
Windows Media Format «SDK« (%s)
0.0.0.0
c\V9
GX1[
wmnetmgr","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0002686.exe","2004-08-04 16:00:00 MSD","2008-10-21 04:52:09 MSD","2008-10-21 01:38:18 MSD","2004-08-04 16:00:00 MSD",103936,Allocated,Allocated,unknown,"4a4822d574cf543e471b4b112bfd51d4","0daa7cac7fe2b8e38cb0ec4627f16197ad70936150f95fd7015b7302e18f4ff4",application/x-dosexec,exe
"Guest SDK","guest «sdk«","/img_var1.E01/vol_vol2/Program Files/VMware/VMware Tools/Guest SDK","2008-10-21 02:00:14 MSD","2008-10-21 02:00:14 MSD","2008-10-21 02:00:14 MSD","2008-10-21 02:00:14 MSD",56,Allocated,Allocated,unknown,,,,
update.exe,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/42bdf2dd6f3cb2280ad31b41b6c04cff/update/update.exe","2007-11-30 15:39:22 MSK","2008-10-30 04:20:46 MSK","2008-10-30 14:01:33 MSK","2008-10-30 04:20:35 MSK",755576,Allocated,Allocated,unknown,"0ff4e4e0dd01e7872d9c2013560fd4a7","fadc30d8a636762c424ff4f49d528f22d59c46c20c24c5c4b73badb4deb5e8a1",application/x-dosexec,exe
wtsapi32.dll,"Windows Terminal Server «SDK« APIs
FileVersion
5.1.2600","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/wtsapi32.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:34:11 MSD","2008-10-21 04:34:11 MSD","2008-10-21 04:34:11 MSD",18432,Allocated,Allocated,unknown,"67f2d109ab373feceb819f420db11f03","7788b54555d5c294ca47a1046d8cd3a13380e5090fafcfebc9388d369db075de",application/x-msdownload,dll
OBJECTS.DATA,"an event, see the Win32 «SDK« documentation for CreateProcess","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP13/snapshot/Repository/FS/OBJECTS.DATA","2008-10-30 06:08:27 MSK","2008-10-30 06:08:27 MSK","2008-10-30 06:20:21 MSK","2008-10-30 06:20:21 MSK",5767168,Allocated,Allocated,unknown,"2678602f7be7dc330ffb9dc2cdc29699","f61465d8835cba0d019e2a499ac8d8e2a428a3ad892dca2e32f2416586a95e23",application/octet-stream,data
"_REGISTRY_MACHINE_SOFTWARE","Q-11d3-86
Windows Media «SDK« HTTP Source Plugin
Author","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP13/snapshot/_REGISTRY_MACHINE_SOFTWARE","2008-10-30 06:20:21 MSK","2008-10-30 06:20:21 MSK","2008-10-30 06:20:21 MSK","2008-10-30 06:20:19 MSK",18657280,Allocated,Allocated,unknown,"d947976592a6511ae2e4509b82c62b12","dce3b5ad9c91ad3f4082cdd7e1e206ca7a05b15533b4c339a46a4b67a52ff22c","application/x.windows-registry",
"Unalloc_65144_25501184_4193209856","Bluetooth Connection Wizard 
«Sdk« Windows Hr,g@b/e
 http://go","/img_var1.E01/vol_vol2/$Unalloc/Unalloc_65144_25501184_4193209856","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1073741824,Unallocated,Unallocated,unknown,,,application/octet-stream,
_REGISTRY_MACHINE_SYSTEM,"Files\VMware\VMware Tools\VSock «SDK«\bin\win32\vsocklib.dll
VMCI","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP13/snapshot/_REGISTRY_MACHINE_SYSTEM","2008-10-30 06:20:21 MSK","2008-10-30 06:20:21 MSK","2008-10-30 06:20:21 MSK","2008-10-30 06:20:21 MSK",4014080,Allocated,Allocated,unknown,"e6644cae6de7e75fcdf51c9187e0cd9b","ac4d77fe2c8b0b3c1dea0ea0120f8908a6dda11b2f603604a044d7ea95997cd7","application/x.windows-registry",
ipv6p.chm,"Microsoft Platform «SDK« (January 2000 or later)","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/ipv6p.chm","2004-08-04 16:00:00 MSD","2008-10-21 04:58:23 MSD","2008-10-21 04:58:23 MSD","2008-10-21 03:26:08 MSD",154065,Allocated,Allocated,unknown,"5aeaa5db04ec950281bd1268da0b2649","8d0b04e84b08f3d2eb744908f14dfff3fc3ba34ea2129e2d8408027e8c34e599","application/vnd.ms-htmlhelp",chm
msi.dll,"the Windows 
 Installer «SDK« for additional documentation","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/msi.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:36:18 MSD","2008-10-21 04:36:18 MSD","2008-10-21 04:36:17 MSD",2804224,Allocated,Allocated,unknown,"b3f880c585885993ed17b8731d80e6be","9452060da68856d335014cbb0254f477c3d24278edc6d9953805c15a9a8c71bb",application/x-msdownload,dll
apph_sp.sdb,"Bluetooth Connection Wizard 
«Sdk« Windows Hr,g@b/e
 http://go","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/apph_sp.sdb","2008-04-14 04:15:27 MSD","2008-10-21 04:54:53 MSD","2008-10-21 04:54:52 MSD","2008-04-14 04:15:27 MSD",785972,Allocated,Allocated,unknown,"9eac3552608f1aaf144a5009f7b9b237","a4d3051f0207f65375ea02d818be0f115f2f977328db641073d07fc445a1e76a",application/octet-stream,sdb
"ceeb0a518c16c65bca931900e77880ec36b3350e","'T`	
Vg&u
4vRr.\
vn&#
^«SdK«
8!el
iRPC
q(+y(
Rp6n
[su~","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/ceeb0a518c16c65bca931900e77880ec36b3350e","2007-11-01 21:56:25 MSK","2008-10-30 06:24:12 MSK","2008-10-30 06:24:12 MSK","2007-11-01 21:56:25 MSK",13133840,Allocated,Allocated,unknown,"af0a63ac72bbcd9724e80c2162f2e284","0a9303e03728e25cc712396a432afcacf16ce607719f71675aa4552606adde8a",application/x-msdownload,
"Unalloc_65144_8488177152_12786114048","2=1
100=18|101=%32771%\«sdk«|102=1
oc_complete_insta","/img_var1.E01/vol_vol2/$Unalloc/Unalloc_65144_8488177152_12786114048","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1073741824,Unallocated,Unallocated,unknown,,,application/octet-stream,
ONGuide.onepkg,"BJ%Q
J:#94
xEP-E
	,1+(
*«SdK«
aWv|mMd
C'OOS
5s5jN
v}tt","/img_var1.E01/vol_vol2/Program Files/Microsoft Office/Office12/1033/ONGuide.onepkg","2006-10-28 02:59:16 MSD","2008-10-28 19:46:28 MSK","2008-10-28 19:46:28 MSK","2006-10-28 02:59:16 MSD",3928244,Allocated,Allocated,unknown,"bb7b812656450296d43b618dda47627a","d6b43c2ab80a0510967859da363a41395b257280ba32622ab17ed9a5f8b69c4c",application/onenote,onepkg
OBJECTS.DATA,"an event, see the Win32 «SDK« documentation for CreateProcess","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP6/snapshot/Repository/FS/OBJECTS.DATA","2008-10-23 01:17:26 MSD","2008-10-23 01:17:26 MSD","2008-10-23 01:41:36 MSD","2008-10-23 01:41:35 MSD",5767168,Allocated,Allocated,unknown,"b6622ff97a757450757cd3599f4bae69","635d9aca0f8371ff767842b7b9a01874d11cddcfcbb189afc4f7ae24b4ce21fb",application/octet-stream,data
"_REGISTRY_MACHINE_SOFTWARE","Q-11d3-86
Windows Media «SDK« HTTP Source Plugin
Author","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP6/snapshot/_REGISTRY_MACHINE_SOFTWARE","2008-10-23 01:41:34 MSD","2008-10-23 01:41:34 MSD","2008-10-23 01:41:34 MSD","2008-10-23 01:41:32 MSD",9699328,Allocated,Allocated,unknown,"5cc5a3f857c01263c678e72e44df219b","3fecb1ab01051e66211dd6b87799623b9065e2b63bdc5c96a8eab50a5a35854b","application/x.windows-registry",
GuestSDK.pdf,"VMware Guest «SDK« Programming Guide
Guest «SDK« Version 3","/img_var1.E01/vol_vol2/Program Files/VMware/VMware Tools/Guest SDK/GuestSDK.pdf","2008-09-11 03:55:08 MSD","2008-10-21 02:00:14 MSD","2008-10-21 02:00:14 MSD","2008-09-11 03:55:08 MSD",226512,Allocated,Allocated,unknown,"4bbd5761538633ce84188bb9c6728062","045ad3fea134b3480ef5a0b7540a1cb465ac7b4d31bb4144917e8b7d916558b0",application/pdf,pdf
_REGISTRY_MACHINE_SYSTEM,"Files\VMware\VMware Tools\VSock «SDK«\bin\win32\vsocklib.dll
VMCI","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP6/snapshot/_REGISTRY_MACHINE_SYSTEM","2008-10-23 01:41:34 MSD","2008-10-23 01:41:34 MSD","2008-10-23 01:41:34 MSD","2008-10-23 01:41:34 MSD",4014080,Allocated,Allocated,unknown,"55b704a2ef649c2d37ddc2fc3952fc75","515120f31ebd7be27ad569f529912235b1f23b6a651142a060b6ead07f43c611","application/x.windows-registry",
logagent.exe,"s
Windows Media Format «SDK« (%s)
0.0.0.0
c\V9
GX1[
wmnetmgr","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/logagent.exe","2004-08-04 16:00:00 MSD","2008-10-21 04:36:59 MSD","2008-10-21 04:36:59 MSD","2008-10-21 04:36:59 MSD",103936,Allocated,Allocated,unknown,"4a4822d574cf543e471b4b112bfd51d4","0daa7cac7fe2b8e38cb0ec4627f16197ad70936150f95fd7015b7302e18f4ff4",application/x-dosexec,exe
"GuestSDK_Terms_and_Conditions.pdf","do not use this 
«SDK«. 
 
1.  This «SDK« contains a variety","/img_var1.E01/vol_vol2/Program Files/VMware/VMware Tools/Guest SDK/GuestSDK_Terms_and_Conditions.pdf","2008-09-11 03:55:08 MSD","2008-10-21 02:00:14 MSD","2008-10-21 02:00:14 MSD","2008-09-11 03:55:08 MSD",16858,Allocated,Allocated,unknown,"18eed99b729ea836b1220d1a66fa9a69","e2c8797e8d43e4080a7d7756bb3f927ea581f0dee178383fe17ce14a9c7410cd",application/pdf,pdf
"Unalloc_65144_21376048640_22257638912","CE Platform Builder 3.0 «SDK« Visual C++ installer
Sdkcmm","/img_var1.E01/vol_vol2/$Unalloc/Unalloc_65144_21376048640_22257638912","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",537260032,Unallocated,Unallocated,unknown,,,application/octet-stream,
hsfcxts2.sys,"sk - «SDK« Func Table is NULL - Not calling «SDK«
%s (","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/hsfcxts2.sys","2004-08-04 09:41:50 MSD","2008-10-21 03:43:12 MSD","2008-10-21 04:53:27 MSD","2008-10-21 03:25:59 MSD",685056,Allocated,Allocated,unknown,"1225ebea76aac3c84df6c54fe5e5d8be","48ef4217924d15d54f9b3e1d5e51944ff16e7832982d32a978a3fa8165417611",application/x-msdownload,sys
odbcinst.chm,"is shipped with the MDAC «SDK« can be replaced by a custom","/img_var1.E01/vol_vol2/WINDOWS/Help/odbcinst.chm","2004-08-04 16:00:00 MSD","2008-10-20 18:31:08 MSD","2008-10-20 18:26:49 MSD","2004-08-04 16:00:00 MSD",16119,Allocated,Allocated,unknown,"dbb0e99110f8b21c09002de1152adf08","eca0c1f4dd4c6d3ba7df53487ac35415e38cde287dbdf173649556a81b0db18f","application/vnd.ms-htmlhelp",chm
odbcjet.chm,"the Platform «SDK« to find the MDAC «SDK«, which contains","/img_var1.E01/vol_vol2/WINDOWS/Help/odbcjet.chm","2004-08-04 16:00:00 MSD","2008-10-20 18:31:08 MSD","2008-10-20 18:26:49 MSD","2004-08-04 16:00:00 MSD",34381,Allocated,Allocated,unknown,"f9b3d07a48b3cbbd4346ba9c0c749466","2eb8db766b5c7963968e23a4dbff6ada370e03054312c124ad88df849cc60830","application/vnd.ms-htmlhelp",chm
digopt.msi,"JVBBf
cg&l
R{8h
RLYm
B`«sDK«
_+<h
G#XWDq
7oijn
Q3'.x","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/digopt.msi","2004-08-04 16:00:00 MSD","2008-10-21 04:59:03 MSD","2008-10-21 04:59:02 MSD","2008-10-21 03:25:28 MSD",863232,Allocated,Allocated,unknown,"409679dc19a2831b0ec9bd42649f9edb","cd36952b9599cc36d8bb9d42cf344a6477c77eb2828318af12212ecaafcb4977","application/x-ms-installer",msi
plyr_err.chm,"Software Development Kit («SDK«) at the Microsoft Web site","/img_var1.E01/vol_vol2/WINDOWS/Help/plyr_err.chm","2004-08-04 16:00:00 MSD","2008-10-20 18:31:08 MSD","2008-10-20 18:29:31 MSD","2004-08-04 16:00:00 MSD",77307,Allocated,Allocated,unknown,"d911d228e3342699b7eaaa353ef31ba3","a18eee61bdc16afb8d990f0c3297deba03c778aa0c09b2d88b06746baa69a2f7","application/vnd.ms-htmlhelp",chm
wisc10.dll,"YSOAPAction: 
YUser-Agent: SOAP «Sdk«
Content-Type: text/xml
YPOST","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/wisc10.dll","2004-08-04 16:00:00 MSD","2008-10-21 01:40:20 MSD","2008-10-21 01:40:20 MSD","2008-10-21 01:35:54 MSD",25088,Allocated,Allocated,unknown,"472fe480817b770babef22f6e2b68194","25056f06a75a82197469dad1999df070b45babd607a001b1b3cf4fde53b124c5",application/x-msdownload,dll
dx8vb.dll,"Software\Microsoft\Directx «SDK«
%.2X
%.4X
%.8X
kiid_idi","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/dx8vb.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:23 MSD","2008-10-21 01:38:48 MSD","2004-08-04 16:00:00 MSD",1227264,Unallocated,Allocated,unknown,"125bfdc4a39766bf2334be2fc33a5318","ce03eea837a0b9c4b0d1bd25ab105e9b30a8a89b48e9c459ded876b19df774d9",application/x-msdownload,dll
dxdiagn.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/dxdiagn.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:23 MSD","2008-10-21 04:40:49 MSD","2004-08-04 16:00:00 MSD",2113536,Unallocated,Allocated,unknown,"acc3d7d867010e03d862ab9764e42550","39bb487b0ab598d74cafd3fcda03079eda36a75471aee9547f1a65713e7369fa",application/x-msdownload,dll
OBJECTS.DATA,"an event, see the Win32 «SDK« documentation for CreateProcess","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP14/snapshot/Repository/FS/OBJECTS.DATA","2008-10-30 06:08:27 MSK","2008-10-30 06:08:27 MSK","2008-10-30 06:41:42 MSK","2008-10-30 06:41:42 MSK",5767168,Allocated,Allocated,unknown,"2678602f7be7dc330ffb9dc2cdc29699","f61465d8835cba0d019e2a499ac8d8e2a428a3ad892dca2e32f2416586a95e23",application/octet-stream,data
spconw.chm,"Software Developer's Kit («SDK«)


		White papers from","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/spconw.chm","2004-08-04 16:00:00 MSD","2008-10-21 05:00:13 MSD","2008-10-21 05:00:13 MSD","2008-10-21 03:26:05 MSD",202413,Allocated,Allocated,unknown,"bc4778c97b8fb369d41713901ac6066f","0723ceac7605fcafc8ea9465f5b59a62e2d7febf25b0b9f0e5a493cc5c879f6c","application/vnd.ms-htmlhelp",chm
POWERPNT.DEV.HXS,"wgk633
33RH
p#r6
^5mV;
HBi>
«sDK«]Fc
6nBJ
DSq0
u;#i
bj;^
[y&H","/img_var1.E01/vol_vol2/Program Files/Microsoft Office/Office12/1033/POWERPNT.DEV.HXS","2006-09-24 08:55:32 MSD","2008-10-28 19:44:33 MSK","2008-10-28 19:44:33 MSK","2006-09-24 08:55:32 MSD",4733303,Allocated,Allocated,unknown,"eb985e5795b3bc3110075f54b76aa717","7005311fbacc438bc042e54cbbe4e403ada76225cc30f7c41bcfded83e105870",application/x-msdownload,hxs
"_REGISTRY_MACHINE_SOFTWARE","Q-11d3-86
Windows Media «SDK« HTTP Source Plugin
Author","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP14/snapshot/_REGISTRY_MACHINE_SOFTWARE","2008-10-30 06:41:41 MSK","2008-10-30 06:41:41 MSK","2008-10-30 06:41:41 MSK","2008-10-30 06:41:39 MSK",18657280,Allocated,Allocated,unknown,"8acc8279e8fcbf7adb368eda044f6ff3","cec06167e1f7f7558ab4c91e768de8e71392d362990f96e02d1ac94b24953da3","application/x.windows-registry",
_REGISTRY_MACHINE_SYSTEM,"Files\VMware\VMware Tools\VSock «SDK«\bin\win32\vsocklib.dll
VMCI","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP14/snapshot/_REGISTRY_MACHINE_SYSTEM","2008-10-30 06:41:42 MSK","2008-10-30 06:41:42 MSK","2008-10-30 06:41:42 MSK","2008-10-30 06:41:42 MSK",4014080,Allocated,Allocated,unknown,"b8c40451f02d587a7b6258f5dec4e4fb","e50b8cb5ece1b957c45d41a1052ab4ff484e917bd90f364e01a3b2e96cc4e2a6","application/x.windows-registry",
